little	JJ	I-NP	False
tight	JJ	I-NP	False
and	CC	B-PP	False
on	IN	B-PP	False
a	DT	B-NP	False
cold	JJ	I-NP	False
day,	NN	I-NP	False
the	DT	B-NP	False
seating	NN	I-NP	True
by	IN	B-PP	False
the	DT	B-NP	False
entranceway	NN	I-NP	False
can	MD	B-VP	False
be	VB	I-VP	False
pretty	RB	B-ADJP	False
drafty	.	B-O	False
.	.	.	False
The	DT	B-NP	False
appetizing	JJ	I-NP	True
is	VBZ	B-VP	False
excellent	JJ	B-ADJP	False
-	:	B-O	False
just	RB	B-ADJP	False
as	RB	I-ADJP	False
good	JJ	I-ADJP	False
as	IN	B-PP	False
Zabars	NNP	B-NP	False
Barney	NNP	I-NP	False
Greengrass	NNP	I-NP	False
at	IN	B-PP	False
a	DT	B-NP	False
reasonable	JJ	I-NP	False
price	NN	I-NP	True
(if	NN	I-NP	False
bought	VBN	B-VP	False
by	IN	B-PP	False
the	DT	B-NP	False
pound)	.	B-O	False
.	.	.	False
But,	``	B-O	False
they	PRP	B-NP	False
were	VBD	B-VP	False
too	RB	B-ADJP	False
big	JJ	I-ADJP	False
for	IN	B-PP	False
the	DT	B-NP	False
bun	NN	I-NP	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	True
is	VBZ	B-VP	False
fresh,	JJ	B-ADJP	False
delicious,	NNP	I-ADJP	False
and	CC	B-O	False
reasonably	RB	B-VP	False
priced	NNP	B-NP	False
.	.	.	False
Raga	NNP	B-NP	False
stands	VBZ	B-VP	False
out	RP	B-PRT	False
with	IN	B-PP	False
an	DT	B-NP	False
interesting	JJ	I-NP	False
fusion	NN	I-NP	False
of	IN	B-PP	False
French	JJ	B-NP	False
and	CC	I-NP	False
Indian	JJ	I-NP	False
cooking	CD	I-NP	False
.	.	.	False
A	DT	B-NP	False
few	JJ	I-NP	False
tips:	NNS	I-NP	False
skip	VBP	B-VP	False
the	DT	B-NP	False
turnip	NN	I-NP	False
cake,	VBZ	I-NP	False
roast	VBP	B-VP	False
pork	NN	B-NP	False
buns	NNS	I-NP	False
and	CC	B-O	False
egg	NN	B-NP	False
custards	.	B-O	False
.	.	.	False
The	DT	B-NP	False
bagels	NNS	I-NP	True
are	VBP	B-VP	False
fabulous	.	B-O	False
.	.	.	False
Oh	NN	B-NP	False
yes,	NNS	I-NP	False
and	CC	B-O	False
they	PRP	B-NP	False
lie	VBP	B-VP	False
on	IN	B-PP	False
the	DT	B-NP	False
phone,	NNS	I-NP	False
claiming	VBG	B-VP	False
they	PRP	B-NP	False
have	VBP	B-VP	False
seating	VBG	I-VP	False
in	IN	B-PP	False
the	DT	B-NP	False
garden,	NNS	I-NP	False
then	RB	B-ADVP	False
of	IN	B-PP	False
course	NN	B-NP	False
the	DT	B-NP	False
seats	NNS	I-NP	True
are	VBP	B-VP	False
not	RB	B-O	False
available	CD	B-NP	False
.	.	.	False
Although	IN	B-SBAR	False
they	PRP	B-NP	False
do	VBP	B-VP	False
the	DT	B-NP	False
typical	JJ	I-NP	False
what	PRP$	I-NP	False
kind	NN	I-NP	False
of	IN	B-PP	False
water	NN	B-NP	True
would	MD	B-O	False
you	PRP	B-NP	False
like	IN	B-PP	False
questions	NNS	B-NP	False
the	DT	B-NP	False
service	NN	I-NP	True
was	VBD	B-VP	False
good	JJ	B-ADJP	False
and	CC	I-ADJP	False
overall	JJ	I-ADJP	False
very	RB	B-ADVP	False
relaxing	VBG	B-VP	False
to	TO	I-VP	False
place	VB	I-VP	True
to	TO	B-PP	False
eat	VB	B-NP	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	True
was	VBD	B-VP	False
very	RB	B-ADJP	False
good,	CD	I-ADJP	False
a	DT	B-NP	False
great	JJ	I-NP	False
deal,	NN	I-NP	False
and	CC	B-O	False
the	DT	B-NP	False
place	NN	I-NP	True
its	PRP$	B-NP	False
self	NN	I-NP	False
was	VBD	B-VP	False
great	JJ	B-ADJP	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	False
options	NNS	I-NP	False
rule	.	B-O	False
.	.	.	False
A	DT	B-NP	False
great	JJ	I-NP	False
choice	NN	I-NP	False
at	IN	B-PP	False
any	DT	B-NP	False
cost	NN	I-NP	True
and	CC	B-O	False
a	DT	B-NP	False
great	JJ	I-NP	False
deal	JJ	I-NP	False
.	.	.	False
Anybody	NN	B-NP	False
who	WP	B-NP	False
likes	VBZ	B-VP	False
this	DT	B-NP	False
place	NN	I-NP	False
must	MD	B-VP	False
be	VB	I-VP	False
from	IN	B-PP	False
a	DT	B-NP	False
different	JJ	I-NP	False
planet,	NN	I-NP	False
where	WRB	B-ADVP	False
greasy,	JJ	B-O	False
dry	JJ	B-ADJP	False
and	CC	I-ADJP	False
tasteless	JJ	I-ADJP	False
are	VBP	B-VP	False
complimentary	.	B-O	False
.	.	.	False
We	PRP	B-NP	False
ate	VBD	B-VP	False
here	RB	B-ADVP	False
in	IN	B-PP	False
March,	$	B-NP	False
2006	CD	I-NP	False
and	CC	B-O	False
ordered	VBD	B-VP	False
the	DT	B-NP	False
pre-theatre	JJ	I-NP	False
3-course	JJ	I-NP	False
dinner	NN	I-NP	False
with	IN	B-PP	False
wine	NN	B-NP	False
flight	VBD	B-VP	False
.	.	.	False
Definately	RB	B-NP	False
check	NN	I-NP	False
it	PRP	B-NP	False
out!!!	.	B-O	False
.	.	.	False
Probably	RB	B-ADVP	False
much	RB	I-ADVP	False
busier	JJR	I-ADVP	False
for	IN	B-PP	False
lunch,	JJ	B-NP	False
it's	NN	I-NP	False
seldom	RB	B-VP	False
crowded	VBN	I-VP	False
for	IN	B-PP	False
dinner	NN	B-NP	True
(too	NN	I-NP	False
close	NN	I-NP	False
to	TO	B-PP	False
downtown)	VB	B-NP	False
.	.	.	False
Their	PRP$	B-NP	False
calzones	NNS	I-NP	True
are	VBP	B-VP	False
horrific,	NNP	B-NP	False
bad,	NNP	I-NP	False
vomit-inducing,	NNP	I-NP	False
YUCK	.	B-O	False
.	.	.	False
It	PRP	B-NP	False
takes	VBZ	B-VP	False
forever	RB	B-ADVP	False
to	TO	B-VP	False
get	VB	I-VP	False
a	DT	B-NP	False
drink	NN	I-NP	True
and	CC	B-O	False
they	PRP	B-NP	False
almost	RB	B-VP	False
always	RB	I-VP	False
forget	VB	I-VP	False
to	TO	I-VP	False
bring	VB	I-VP	False
something	NN	B-NP	False
(although	)	B-O	False
they	PRP	B-NP	False
dont	MD	B-VP	False
forget	VB	I-VP	False
to	TO	I-VP	False
charge	VB	I-VP	False
you	PRP	B-NP	False
for	IN	B-PP	False
it	NN	B-NP	False
.	.	.	False
The	DT	B-NP	False
place	NN	I-NP	True
itself	PRP	B-NP	False
is	VBZ	B-VP	False
beautiful	JJ	B-ADJP	False
the	DT	B-NP	False
bar	NN	I-NP	False
scene	NN	I-NP	False
seems	VBZ	B-VP	False
to	TO	I-VP	False
be	VB	I-VP	False
happening	CD	B-NP	False
.	.	.	False
Saturday,	SYM	B-O	False
Nov	NNP	B-NP	False
6th	CD	I-NP	False
I	PRP	B-NP	False
had	VBD	B-VP	False
a	DT	B-NP	False
group	NN	I-NP	False
from	IN	B-PP	False
work	NN	B-NP	False
come	VBN	B-VP	False
in	IN	B-PP	False
with	IN	B-PP	False
about	IN	B-NP	False
35	CD	I-NP	False
people	NNS	I-NP	False
and	CC	B-O	False
the	DT	B-NP	False
staff	NN	I-NP	True
was	VBD	B-VP	False
amazing	JJ	B-ADJP	False
to	TO	B-VP	False
accomodate	VB	I-VP	False
us	CD	B-NP	False
.	.	.	False
Good	JJ	B-NP	False
spreads,	JJ	I-NP	False
great	JJ	I-NP	False
beverage	NN	I-NP	False
selections	NNS	I-NP	False
and	CC	I-NP	False
bagels	NNS	I-NP	True
really	RB	B-ADVP	False
tasty	.	B-O	False
.	.	.	False
First,	PDT	B-O	False
the	DT	B-NP	False
waiter	NN	I-NP	True
who	WP	B-NP	False
served	VBD	B-VP	True
us	PRP	B-NP	False
neglected	VBD	B-VP	False
to	TO	I-VP	False
fill	VB	I-VP	False
us	PRP	B-NP	False
in	IN	B-PP	False
on	IN	B-PP	False
the	DT	B-NP	False
specials,	NNS	I-NP	False
which	WDT	B-NP	False
I	PRP	B-NP	False
would	MD	B-VP	False
have	VB	I-VP	False
chosen	VBN	I-VP	False
had	VBN	I-VP	False
I	PRP	B-NP	False
known	VBN	B-VP	False
about	IN	B-PP	False
them	JJ	B-NP	False
.	.	.	False
We	PRP	B-NP	False
will	MD	B-VP	False
be	VB	I-VP	False
back	CD	B-NP	False
.	.	.	False
Also,	JJ	B-ADVP	False
top	NN	I-ADVP	False
the	DT	B-NP	False
meal	NN	I-NP	True
with	IN	B-PP	False
a	DT	B-NP	False
delicious	JJ	I-NP	False
and	CC	I-NP	False
perfect	JJ	I-NP	False
slice	NN	I-NP	False
of	IN	B-PP	False
tiramisu	.	B-O	False
.	.	.	False
It	PRP	B-NP	False
seems	VBZ	B-VP	False
like	IN	B-PP	False
this	DT	B-NP	False
is	VBZ	B-VP	False
a	DT	B-NP	False
place	NN	I-NP	False
the	DT	B-NP	False
locals	NNS	I-NP	False
like	IN	B-PP	False
and	CC	B-O	False
the	DT	B-NP	False
people	NNS	I-NP	False
working	VBG	B-VP	False
here	RB	B-ADVP	False
liked	VBD	B-VP	False
it	PRP	B-NP	False
too	VBD	B-VP	False
.	.	.	False
Check	NNP	B-VP	False
out	RP	B-PRT	False
the	DT	B-NP	False
secret	NN	I-NP	False
back	RB	B-ADVP	False
room	CD	B-NP	False
.	.	.	False
It's	SYM	B-O	False
also	RB	B-ADVP	False
attached	VBD	B-VP	False
to	TO	B-PP	False
Angel's	NN	B-NP	False
Share,	NN	I-NP	False
which	WDT	B-NP	False
is	VBZ	B-VP	False
a	DT	B-NP	False
cool,	JJ	I-NP	False
more	RBR	B-ADJP	False
romantic	JJ	I-ADJP	False
bar..	:	B-O	False
.	.	.	False
Authentic	JJ	B-NP	False
food	NN	I-NP	True
and	CC	B-O	False
they	PRP	B-NP	False
have	VBP	B-VP	False
REAL	JJ	B-NP	False
service,	NN	I-NP	False
not	RB	B-O	False
just	RB	B-NP	False
the	DT	I-NP	False
rush	NN	I-NP	False
you	PRP	B-NP	False
get	VBP	B-VP	False
sometimes	RB	B-ADVP	False
when	WRB	B-ADVP	False
they	PRP	B-NP	False
try	VBP	B-VP	False
to	TO	I-VP	False
push	VB	I-VP	False
you	PRP	B-NP	False
out	IN	B-PP	False
the	DT	B-NP	False
door	NN	I-NP	False
.	.	.	False
Stick	VB	B-VP	False
to	TO	B-PP	False
the	DT	B-NP	False
gulab	NN	I-NP	False
jamun	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
am	VBP	B-VP	False
amazed	VBN	I-VP	False
by	IN	B-PP	False
the	DT	B-NP	False
poor	JJ	I-NP	False
reviews-	NN	I-NP	False
I	PRP	B-NP	False
find	VBP	B-VP	False
this	DT	B-NP	False
place	NN	I-NP	False
to	TO	B-VP	False
be	VB	I-VP	False
standout	JJ	B-NP	False
Italian	JJ	I-NP	False
in	IN	B-PP	False
an	DT	B-NP	False
area	NN	I-NP	False
flooded	VBN	B-VP	False
with	IN	B-PP	False
Italian-	NNP	B-NP	False
great	JJ	I-NP	False
prices,	JJ	I-NP	False
great	JJ	I-NP	False
atmosphere,	JJ	I-NP	False
good	JJ	I-NP	False
service	NN	I-NP	True
and	CC	B-O	False
a	DT	B-NP	False
wonderful	JJ	I-NP	False
wine	NN	I-NP	False
list	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
was	VBD	B-VP	False
back-to-back	JJ	B-ADJP	False
with	IN	B-PP	False
the	DT	B-NP	False
diner	NN	I-NP	True
at	IN	B-PP	False
the	DT	B-NP	False
table	NN	I-NP	True
behind	IN	B-PP	False
me	PRP	B-NP	False
and	CC	B-O	False
wait	VB	B-VP	False
staff	NN	B-NP	False
had	VBD	B-VP	False
to	TO	I-VP	False
hoist	VB	I-VP	False
trays	NNS	B-NP	False
over	IN	B-PP	False
our	PRP$	B-NP	False
heads	NNS	I-NP	False
as	IN	B-SBAR	False
they	PRP	B-NP	False
squeezed	VBD	B-VP	False
past	NN	B-ADVP	False
us	PRP	B-NP	False
again	RB	B-ADVP	False
and	CC	B-O	False
again	CD	B-NP	False
.	.	.	False
With	IN	B-PP	False
the	DT	B-NP	False
theater	NN	I-NP	False
2	CD	I-NP	False
blocks	NNS	I-NP	False
away	RB	B-ADVP	False
we	PRP	B-NP	False
had	VBD	B-VP	False
a	DT	B-NP	False
delicious	JJ	I-NP	False
meal	NN	I-NP	True
in	IN	B-PP	False
a	DT	B-NP	False
beautiful	JJ	I-NP	False
room	CD	I-NP	False
.	.	.	False
I	PRP	B-NP	False
was	VBD	B-VP	False
a	DT	B-NP	False
little	JJ	I-NP	False
leary	NN	I-NP	False
about	IN	B-PP	False
Mary's	NN	B-NP	False
at	IN	B-PP	False
first	JJ	B-NP	False
-	:	B-O	False
it's	NN	B-NP	False
small,	NNS	I-NP	False
crowded	VBN	B-VP	False
and	CC	B-O	False
you	PRP	B-NP	False
usually	RB	B-ADVP	False
have	VBP	B-VP	False
to	TO	I-VP	False
wait	VB	I-VP	False
on	IN	B-PP	False
line	NN	B-NP	False
-	:	B-O	False
but	CC	I-O	False
I'm	JJ	B-NP	False
glad	JJ	I-NP	False
I	PRP	B-NP	False
finally	RB	B-ADVP	False
tried	VBD	B-VP	False
it	JJ	B-NP	False
.	.	.	False
We	PRP	B-NP	False
were	VBD	B-VP	False
not	RB	I-VP	False
dissappointed	VBN	I-VP	False
in	IN	B-PP	False
the	DT	B-NP	False
least	JJS	I-NP	False
bit	NN	I-NP	False
by	IN	B-PP	False
this	DT	B-NP	False
little	JJ	I-NP	False
gem	.	B-O	False
.	.	.	False
Also	RB	B-ADVP	False
very	RB	I-ADVP	False
inexpensive	.	B-O	False
.	.	.	False
We've	RB	B-CONJP	False
only	RB	I-CONJP	False
eaten	VBN	B-VP	False
in	IN	B-PP	False
the	DT	B-NP	False
restaurant	NN	I-NP	False
once,	NNS	I-NP	False
but	CC	B-O	False
we	PRP	B-NP	False
have	VBP	B-VP	False
ordered	VBN	I-VP	False
many	JJ	B-NP	False
times	NNS	I-NP	False
for	IN	B-PP	False
dinner	JJ	B-NP	False
.	.	.	False
I	PRP	B-NP	False
got	VBD	B-VP	False
enough	JJ	B-NP	False
reasons	NNS	I-NP	False
to	TO	B-VP	False
keep	VB	I-VP	False
coming	VBG	I-VP	False
back!!!	.	B-O	False
.	.	.	False
By	IN	B-PP	False
far	RB	B-NP	False
this	DT	I-NP	False
is	VBZ	B-VP	False
the	DT	B-NP	False
only	JJ	I-NP	False
chinese	JJ	I-NP	False
desserts	NNS	I-NP	False
place	VBP	B-VP	False
I	PRP	B-NP	False
know	VBP	B-VP	False
in	IN	B-PP	False
NY	NNP	B-NP	False
or	CC	B-O	False
anywhere	RB	B-VP	False
close	VB	I-VP	False
in	IN	B-PP	False
the	DT	B-NP	False
Northeastern	JJ	I-NP	False
America	NNP	I-NP	False
that	WDT	B-NP	False
serves	VBZ	B-VP	False
desserts	NNS	B-NP	False
with	IN	B-PP	False
frog	NN	B-NP	False
jelly	NN	I-NP	False
in	IN	B-PP	False
a	DT	B-NP	False
couple	NN	I-NP	False
of	IN	B-PP	False
varieties	NNS	B-NP	False
and	CC	I-NP	False
pig	NN	I-NP	False
feet	NNS	I-NP	False
ginger	NN	I-NP	False
simmered	VBN	B-VP	False
in	IN	B-PP	False
black	JJ	B-NP	False
vinegar	.	B-O	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	True
is	VBZ	B-VP	False
great	JJ	B-ADJP	False
and	CC	B-O	False
reasonably	RB	B-VP	False
priced	.	B-O	False
.	.	.	False
The	DT	B-NP	False
characters	NNS	I-NP	False
really	RB	B-ADVP	False
make	VBP	B-VP	False
for	IN	B-PP	False
an	DT	B-NP	False
enjoyable	JJ	I-NP	False
experience	CD	I-NP	False
.	.	.	False
I	PRP	B-NP	False
would	MD	B-VP	False
definitely	RB	I-VP	False
recommend	VB	I-VP	False
SEA	NNP	B-NP	False
if	IN	B-SBAR	False
you	PRP	B-NP	False
like	IN	B-PP	False
thai	NN	B-NP	False
cuisine!	.	B-O	False
.	.	.	False
Over	IN	B-PP	False
the	DT	B-NP	False
years	NNS	I-NP	False
the	DT	B-NP	False
host,	JJ	I-NP	False
Vittorio,	NN	I-NP	False
and	CC	B-O	False
his	PRP$	B-NP	False
crew,	NNS	I-NP	False
have	VBP	B-VP	False
always	RB	I-VP	False
treated	VBN	I-VP	False
me	PRP	B-NP	False
as	IN	B-PP	False
family--although	NN	B-NP	False
with	IN	B-PP	False
all	DT	B-NP	False
the	DT	I-NP	False
business	NN	I-NP	False
this	DT	B-NP	False
not-so-little	JJ	I-NP	False
gem	NN	I-NP	False
does,	VBZ	I-NP	False
it	PRP	B-NP	False
amazing	JJ	B-ADJP	False
he's	RB	B-O	False
even	RB	B-ADJP	False
able	JJ	I-ADJP	False
to	TO	B-VP	False
remember	VB	I-VP	False
a	DT	B-NP	False
consistent	JJ	I-NP	False
but	CC	I-NP	False
not-so-frequent	RB	I-NP	False
visitor	.	B-O	False
.	.	.	False
The	DT	B-NP	False
restuarant	JJ	I-NP	False
itself	PRP	B-NP	False
is	VBZ	B-VP	False
not	RB	B-O	False
large,	JJ	B-ADJP	False
but	CC	B-O	False
seems	VBZ	B-VP	False
to	TO	I-VP	False
have	VB	I-VP	False
several	JJ	B-NP	False
round	NN	I-NP	False
tables	NNS	I-NP	False
to	TO	B-VP	False
accomodate	VB	I-VP	False
large	JJ	B-NP	False
groups	NNS	I-NP	False
hoping	VBG	B-VP	False
to	TO	I-VP	False
save	VB	I-VP	False
a	DT	B-NP	False
buck	NN	I-NP	False
to	TO	B-VP	False
eat	VB	I-VP	False
authentic	JJ	B-ADJP	False
Taiwanese	.	B-O	False
.	.	.	False
My	PRP$	B-NP	False
husband	NN	I-NP	False
said	VBD	B-VP	False
he	PRP	B-NP	False
could've	VB	B-VP	False
eaten	VBN	I-VP	False
several	JJ	B-NP	False
more,	PDT	I-NP	False
the	DT	B-NP	False
portion	NN	I-NP	True
was	VBD	B-VP	False
fine	JJ	B-ADJP	False
for	IN	B-PP	False
me	PRP	B-NP	False
he	PRP	B-NP	False
even	RB	B-ADVP	False
exclaimed	VBD	B-VP	False
that	IN	B-SBAR	False
the	DT	B-NP	False
french	JJ	I-NP	False
fries	NNS	I-NP	False
were	VBD	B-VP	False
the	DT	B-NP	False
best	JJS	I-NP	False
he	PRP	B-NP	False
has	VBZ	B-VP	False
had	NNP	B-NP	False
.	.	.	False
You	PRP	B-NP	False
cannot	MD	B-VP	False
go	VB	I-VP	False
wrong	JJ	B-ADJP	False
with	IN	B-PP	False
this	DT	B-NP	False
place	CD	I-NP	False
.	.	.	False
It	PRP	B-NP	False
is	VBZ	B-VP	False
the	DT	B-NP	False
type	NN	I-NP	False
of	IN	B-PP	False
place	NN	B-NP	False
to	TO	B-VP	False
run	VB	I-VP	False
into	IN	B-PP	False
old	JJ	B-NP	False
friends	NNS	I-NP	False
and	CC	B-O	False
have	VB	B-VP	False
a	DT	B-NP	False
late,	JJ	I-NP	False
raucus	JJ	I-NP	False
dinner	.	B-O	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	True
is	VBZ	B-VP	False
delicious	JJ	B-ADJP	False
-	:	B-O	False
from	IN	B-PP	False
the	DT	B-NP	False
specials	NNS	I-NP	True
to	TO	B-PP	False
the	DT	B-NP	False
regular	JJ	I-NP	False
menu-fare,	:	I-NP	False
the	DT	B-NP	False
dishes	NNS	I-NP	True
are	VBP	B-VP	False
never	RB	B-ADVP	False
a	DT	B-NP	False
disappointment	JJ	I-NP	False
.	.	.	False
Prices	NNS	B-NP	True
are	VBP	B-VP	False
in	IN	B-PP	False
line	CD	B-NP	False
.	.	.	False
The	DT	B-NP	False
combination	NN	I-NP	False
of	IN	B-PP	False
fresh	JJ	B-NP	False
tomato	NN	I-NP	False
sauce,	JJ	I-NP	False
fresh	JJ	I-NP	False
mozz	NN	I-NP	False
cheese,	JJ	I-NP	False
basil	NN	I-NP	True
and	CC	B-O	False
the	DT	B-NP	False
dough	NN	I-NP	True
they	PRP	B-NP	False
make	VBP	B-VP	False
with	IN	B-PP	False
imported	VBN	B-NP	False
flour,	NN	I-NP	False
makes	VBZ	B-VP	False
this	DT	B-NP	False
is	VBZ	B-VP	False
one	CD	B-NP	False
of	IN	B-PP	False
the	DT	B-NP	False
better	JJR	I-NP	False
pizza's	NN	I-NP	False
in	IN	B-PP	False
NY	.	B-O	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	True
is	VBZ	B-VP	False
prepared	VBN	I-VP	False
quickly	RB	B-ADVP	False
and	CC	B-O	False
efficiently	JJ	B-NP	False
.	.	.	False
and	CC	B-O	False
for	IN	B-PP	False
this	DT	B-NP	False
i	PRP	B-NP	False
had	VBD	B-VP	False
to	TO	I-VP	False
shell	VB	I-VP	False
out	RP	B-PRT	False
a	DT	B-NP	False
small	JJ	I-NP	False
fortune?	.	B-O	False
.	.	.	False
For	IN	B-PP	False
all	DT	B-NP	False
of	IN	B-PP	False
you	PRP	B-NP	False
new	JJ	B-ADJP	False
to	TO	B-PP	False
Indian	NNP	B-NP	False
food,	MD	B-VP	False
try	VB	I-VP	False
the	DT	B-NP	False
Paneer	NNP	I-NP	False
Roll,	NNP	I-NP	False
it	PRP	B-NP	False
is	VBZ	B-VP	False
a	DT	B-NP	False
piece	NN	I-NP	False
of	IN	B-PP	False
heaven	NNP	B-NP	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	True
looked	VBD	B-VP	False
very	RB	B-ADJP	False
appetizing	JJ	I-ADJP	False
and	CC	I-ADJP	False
delicious	JJ	I-ADJP	False
since	IN	B-SBAR	False
it	PRP	B-NP	False
came	VBD	B-VP	False
on	IN	B-PP	False
a	DT	B-NP	False
variety	NN	I-NP	False
of	IN	B-PP	False
fancy	JJ	B-NP	False
plates	JJ	I-NP	False
.	.	.	False
Both	CC	B-O	False
the	DT	B-NP	False
fresh	JJ	I-NP	False
mozzerella	JJ	I-NP	False
slices	NNS	I-NP	False
and	CC	B-O	False
the	DT	B-NP	False
Plain	NNP	I-NP	False
Cheese	NNP	I-NP	False
slice	NN	I-NP	False
are	VBP	B-VP	False
phenomenal	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
have	VBP	B-VP	False
tried	VBN	I-VP	False
literally	RB	B-ADVP	False
every	DT	B-NP	False
restaurant	NN	I-NP	False
on	IN	B-PP	False
curry	NN	B-VP	False
row	CD	B-NP	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	True
is	VBZ	B-VP	False
terrible	JJ	B-ADJP	False
and	CC	B-O	False
overall,	VBP	I-O	False
I	PRP	B-NP	False
would	MD	B-VP	False
have	VB	I-VP	False
to	TO	I-VP	False
say	VB	I-VP	False
avoid	VB	I-VP	False
at	IN	B-PP	False
all	DT	B-NP	False
costs	JJ	I-NP	False
.	.	.	False
I've	JJ	B-VP	False
been	VBN	I-VP	False
to	TO	B-PP	False
this	DT	B-NP	False
monster	NN	I-NP	False
sushi	NN	I-NP	False
twice,	VBD	B-VP	False
the	DT	B-NP	False
46th	JJ	I-NP	False
st	NN	I-NP	False
once,	VBP	B-VP	False
the	DT	B-NP	False
23rd	CD	I-NP	False
st	NN	I-NP	False
one	CD	I-NP	False
a	DT	B-NP	False
number	NN	I-NP	False
of	IN	B-PP	False
times	NNP	B-NP	False
.	.	.	False
Unfortunately,	PDT	B-O	False
the	DT	B-NP	False
food	NN	I-NP	True
was	VBD	B-VP	False
NOT	RB	B-O	False
something	NN	B-NP	False
to	TO	B-VP	False
get	VB	I-VP	False
worked	VBN	I-VP	False
up	RP	B-PRT	False
about	.	B-O	False
.	.	.	False
It's	NN	B-NP	False
constantly	RB	I-NP	False
open,	JJ	I-NP	False
catering	NN	I-NP	False
to	TO	B-PP	False
the	DT	B-NP	False
Pakistani	JJ	I-NP	False
cabbies	NNS	I-NP	False
lined	VBD	B-VP	False
up	RP	B-PRT	False
on	IN	B-PP	False
Crosby	NNP	B-NP	False
St.,	NNP	I-NP	False
so	RB	I-NP	False
there's	JJ	I-NP	False
more	JJR	I-NP	False
turnover	NN	I-NP	False
with	IN	B-PP	False
the	DT	B-NP	False
food	NN	I-NP	True
than	IN	B-PP	False
you'd	NNS	B-NP	False
expect	VBP	B-VP	False
(i.e.,	NN	B-ADVP	False
surprisingly	RB	I-ADVP	False
fresh)	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
had	VBD	B-VP	False
Filet	NNP	B-NP	False
Mignon	NNP	I-NP	False
with	IN	B-PP	False
garlic	NN	B-NP	False
mash	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
went	VBD	B-VP	False
at	IN	B-PP	False
6:00	NNP	B-NP	False
PM	NNP	I-NP	False
specifically	RB	B-ADVP	False
for	IN	B-PP	False
the	DT	B-NP	False
pre-theater	JJ	I-NP	False
menu	NN	I-NP	False
($19.95	NN	I-NP	False
for	IN	B-PP	False
roasted	JJ	B-NP	False
tomato	NN	I-NP	False
soup	NN	I-NP	False
with	IN	B-PP	False
chevre,	JJ	B-NP	False
steak	NN	I-NP	False
frites,	FW	I-NP	False
creme	NN	I-NP	False
brulee)	NN	I-NP	False
and	CC	B-O	False
it	PRP	B-NP	False
was	VBD	B-VP	False
marvelous	.	B-O	False
.	.	.	False
The	DT	B-NP	False
waitstaff	NN	I-NP	True
were	VBD	B-VP	False
attentive,	CD	B-ADJP	False
polite	JJ	I-ADJP	False
and	CC	I-ADJP	False
helpful	JJ	I-ADJP	False
-	:	B-O	False
an	DT	B-NP	False
impressive	JJ	I-NP	False
feat	NN	I-NP	False
in	IN	B-PP	False
such	JJ	B-NP	False
close	JJ	I-NP	False
quarters	.	B-O	False
.	.	.	False
Go	VB	B-VP	False
inside	RB	B-ADVP	False
and	CC	B-O	False
you	PRP	B-NP	False
won't	MD	B-VP	False
want	VB	I-VP	False
to	TO	B-PP	False
leave	CD	B-NP	False
.	.	.	False
I	PRP	B-NP	False
loving	VBP	B-VP	False
bringing	VBG	I-VP	False
friends	NNS	B-NP	False
here	RB	B-ADVP	False
-	:	B-O	False
and	CC	I-O	False
I	PRP	B-NP	False
do	VBP	B-VP	False
so	RB	B-NP	False
every	DT	I-NP	False
chance	NN	I-NP	False
I	PRP	B-NP	False
get	VBP	B-VP	False
.	.	.	False
-	:	B-O	False
the	DT	B-NP	False
bread	NN	I-NP	True
at	IN	B-PP	False
the	DT	B-NP	False
beginning	NN	I-NP	False
is	VBZ	B-VP	False
super	JJ	B-NP	False
tasty	JJ	I-NP	False
and	CC	B-O	False
makes	VBZ	B-VP	False
you	PRP	B-NP	False
want	VBP	B-VP	False
more	RBR	B-ADJP	False
-	:	B-O	False
the	DT	B-NP	False
pizza	NN	I-NP	True
is	VBZ	B-VP	False
delicious	JJ	B-ADJP	False
and	CC	B-O	False
comes	VBZ	B-VP	False
in	IN	B-PP	False
personal	JJ	B-NP	False
sizes,	NNS	I-NP	False
however	RB	B-ADVP	False
be	VB	B-VP	False
warned	VBN	I-VP	False
that	IN	B-SBAR	False
the	DT	B-NP	False
Peter's	JJ	I-NP	False
Favourite	NNP	I-NP	False
pizza	NN	I-NP	True
with	IN	B-PP	False
prosciutto	NN	B-NP	False
and	CC	I-NP	False
baby	NN	I-NP	False
arugula	NN	I-NP	False
is	VBZ	B-VP	False
actually	RB	B-ADVP	False
a	DT	B-NP	False
margarite	JJ	I-NP	False
pizza	NN	I-NP	True
with	IN	B-PP	False
cold	JJ	B-NP	False
prosciutto	NN	I-NP	False
and	CC	I-NP	False
baby	NN	I-NP	False
